factor_time,long_symbol,long_signal,long_return,short_symbol,short_signal,short_asset_return,universe_size,short_return,portfolio_return,static_capital,drawdown
2020-11-07 06:00:00+00:00,YFIUSDT,-0.001980116809015109,-0.007931529315293173,UNIUSDT,0.03868406605008645,0.005068046498440504,20,-0.005068046498440504,-0.012999575813733677,0.5991468093270956,-0.4009289786958601
2020-11-07 07:00:00+00:00,UNIUSDT,-0.03277088839194964,0.007475580944320992,XLMUSDT,0.0022773582644133317,0.00509357972044544,20,-0.00509357972044544,0.0023820012238755517,0.6015288105509712,-0.3985472787790443
2020-11-07 08:00:00+00:00,ZILUSDT,-0.012060828526481493,0.0009842519685039353,YFIUSDT,0.03070379770805509,0.00401498632898134,20,-0.00401498632898134,-0.003030734360477405,0.5984980761904938,-0.40157762977210365
2020-11-07 09:00:00+00:00,ADAUSDT,0.01021089798644903,0.008804240409666653,RSRUSDT,0.061855670103092786,-0.008113590263691628,20,0.008113590263691628,0.01691783067335828,0.6154159068638521,-0.3846619390900121
2020-11-07 10:00:00+00:00,THETAUSDT,-0.008527840892324945,-0.0029724233072120354,RSRUSDT,0.03286034353995504,0.011588275391956282,20,-0.011588275391956282,-0.014560698699168317,0.6008552081646837,-0.39922079595918136
2020-11-07 11:00:00+00:00,SUSHIUSDT,-0.03082191780821919,0.0,ZILUSDT,-0.0005154639175257714,-0.008725157537566641,20,0.008725157537566641,0.008725157537566641,0.6095803657022504,-0.39049674209508745
2020-11-07 12:00:00+00:00,BCHUSDT,0.001830788407603423,-0.010361552028218868,SUSHIUSDT,0.07950530035335701,-0.022857142857142687,20,0.022857142857142687,0.01249559082892382,0.6220759565311742,-0.37800273187397104
2020-11-07 13:00:00+00:00,RSRUSDT,-0.03738317757009346,-0.0695224719101123,EOSUSDT,-0.00964426877470359,-0.026942885694519192,20,0.026942885694519192,-0.0425795862155931,0.5794963703155811,-0.4205769320596173
2020-11-07 14:00:00+00:00,UNIUSDT,-0.026763039656182763,0.02596958174904951,RSRUSDT,0.0022404779686331366,0.021886792452830317,20,-0.021886792452830317,0.004082789296219191,0.5835791596118003,-0.4164946592086568
2020-11-07 15:00:00+00:00,DOGEUSDT,0.0017669755868883197,0.0007002801120448154,RSRUSDT,0.037257824143070106,0.008862629246676468,20,-0.008862629246676468,-0.008162349134631652,0.5754168104771686,-0.4246559758612758
2020-11-07 16:00:00+00:00,YFIUSDT,-0.00980786229355668,-0.035426550669470536,ZILUSDT,0.007186858316221567,-0.020291363163371545,20,0.020291363163371545,-0.01513518750609899,0.5602816229710696,-0.4397892488684234
2020-11-07 17:00:00+00:00,VETUSDT,-0.0059545290508841164,-0.03385776060355139,THETAUSDT,0.01710329849328085,-0.025612609284570875,20,0.025612609284570875,-0.008245151318980515,0.5520364716520891,-0.4480333572314744
2020-11-07 18:00:00+00:00,RSRUSDT,-0.01664254703328516,-0.012175324675324561,YFIUSDT,0.018984545007350917,0.04853618829502504,20,-0.04853618829502504,-0.0607115129703496,0.49132495868173953,-0.5087371906056599
2020-11-07 19:00:00+00:00,XRPUSDT,-0.011973720017105394,0.008988218146483762,YFIUSDT,0.012356016182553775,0.04379548872180439,20,-0.04379548872180439,-0.034807270575320626,0.4565176881064189,-0.5435400582964448
2020-11-07 20:00:00+00:00,YFIUSDT,-0.012236639692656204,-0.024520114561663253,RSRUSDT,0.019794721407624616,-0.0007770007770007137,20,0.0007770007770007137,-0.02374311378466254,0.43277457432175637,-0.5672801687376454
2020-11-07 21:00:00+00:00,BNBUSDT,-0.0005752384120647491,0.0029809206693947043,YFIUSDT,0.06557961297009318,0.0018106524256245038,20,-0.0018106524256245038,0.0011702682437702006,0.43394484256552657,-0.5661100485249005
2020-11-07 22:00:00+00:00,THETAUSDT,-0.006524544015013678,0.0007369890078872121,LTCUSDT,0.024145195268189923,-0.0072475981796730204,20,0.0072475981796730204,0.007984587187560233,0.4419294297530868,-0.5581264713336678
2020-11-07 23:00:00+00:00,BTCUSDT,0.0017849899100894628,0.0063732007045342876,YFIUSDT,0.16919840254050533,-0.028640609124970906,20,0.028640609124970906,0.035013809829505194,0.476943239582592,-0.5231170905145184
2020-11-08 00:00:00+00:00,THETAUSDT,0.002449567723342927,0.007149916610043938,UNIUSDT,0.09230883389604139,0.011249167091286871,20,-0.011249167091286871,-0.004099250481242933,0.47284398910134906,-0.5272158224682739
2020-11-08 01:00:00+00:00,UNIUSDT,-0.060595767806800205,-0.011821705426356632,LINKUSDT,0.021956787670539102,-0.004350744598861311,20,0.004350744598861311,-0.007470960827495321,0.46537302827385374,-0.5346858382697057
2020-11-08 02:00:00+00:00,LINKUSDT,-0.02062350851243888,-0.006716939672393174,YFIUSDT,0.01591172346521974,-0.02258031903754365,20,0.02258031903754365,0.015863379365150476,0.4812364076390042,-0.5188244655148564
2020-11-08 03:00:00+00:00,RSRUSDT,-0.022948539638386722,-0.0038580246913579863,YFIUSDT,0.01675768122899668,0.011951790921603811,20,-0.011951790921603811,-0.015809815612961797,0.4654265920260424,-0.5346322812929698
2020-11-08 04:00:00+00:00,ZILUSDT,-0.012118274357731496,0.0037095919448859593,YFIUSDT,0.035318180508743025,0.03315256355780627,20,-0.03315256355780627,-0.02944297161292031,0.4359836204131221,-0.5640715285689267
2020-11-08 05:00:00+00:00,ZILUSDT,-0.009322865554465154,-0.0058078141499471325,RSRUSDT,0.049575070821529676,-0.02124430955993939,20,0.02124430955993939,0.015436495409992257,0.45142011582311437,-0.5486369857712997
2020-11-08 06:00:00+00:00,BCHUSDT,-0.018749079121850754,-0.004033205419375019,UNIUSDT,0.005068046498440504,-0.008535913775469917,20,0.008535913775469917,0.004502708356094898,0.45592282417920926,-0.5441348469773872
2020-11-08 07:00:00+00:00,ADAUSDT,-0.0023444544634805276,0.013170731707317085,YFIUSDT,0.057312578308340134,0.011391068688165973,20,-0.011391068688165973,0.001779663019151112,0.4577024871983604,-0.5423554090735828
2020-11-08 08:00:00+00:00,DOTUSDT,-0.003399238398485549,0.007650965758407624,VETUSDT,0.014161125982212308,0.025919969728502412,20,-0.025919969728502412,-0.018269003970094788,0.4394334832282656,-0.5606221021381187
2020-11-08 09:00:00+00:00,RSRUSDT,-0.008113590263691628,0.028051554207733087,UNIUSDT,0.01621527777777776,0.031005692599620494,20,-0.031005692599620494,-0.0029541383918874065,0.4364793448363782,-0.5635758668514605
2020-11-08 10:00:00+00:00,UNIUSDT,-0.006526121570369359,0.00044171237162737853,SUSHIUSDT,0.0432190760059612,0.011058451816745585,20,-0.011058451816745585,-0.010616739445118206,0.42586260539126,-0.5741912633507762
2020-11-08 11:00:00+00:00,ZILUSDT,-0.008725157537566641,-0.005702436495593655,THETAUSDT,0.0199703297957321,0.00020975668224854083,20,-0.00020975668224854083,-0.0059121931778421954,0.4199504122134178,-0.5801027086761299
2020-11-08 12:00:00+00:00,RSRUSDT,-0.05632869449966871,-0.015162454873646203,ETHUSDT,0.004636952612077749,-0.0015943591125482381,20,0.0015943591125482381,-0.013568095761097965,0.4063823164523198,-0.5936690881647935
2020-11-08 13:00:00+00:00,YFIUSDT,-0.09847104000000007,0.025883236171412305,BTCUSDT,-0.013440747522265206,0.009143823003262108,20,-0.009143823003262108,0.016739413168150197,0.42312172962047,-0.5769317924193011
2020-11-08 14:00:00+00:00,THETAUSDT,-0.01784607209281719,-0.004929799061989648,YFIUSDT,0.04389343188709116,-0.021471503569184924,20,0.021471503569184924,0.016541704507195276,0.4396634341276653,-0.560392180325954
2020-11-08 15:00:00+00:00,ZILUSDT,-0.0010395010395010118,-0.004615384615384577,YFIUSDT,0.03191090733636681,0.012263327824887815,20,-0.012263327824887815,-0.016878712440272392,0.4227847216873929,-0.5772687577231519
2020-11-08 16:00:00+00:00,RSRUSDT,-0.04538799414348471,0.01571428571428579,EOSUSDT,-0.008152597909190207,0.008332346088536058,20,-0.008332346088536058,0.007381939625749734,0.43016666131314263,-0.5698877518628851
2020-11-08 17:00:00+00:00,YFIUSDT,-0.1333677681009704,-0.011834914973568589,EOSUSDT,-0.010146694458646244,-0.0023889715673219847,20,0.0023889715673219847,-0.009445943406246604,0.420720717906896,-0.579332500421117
2020-11-08 18:00:00+00:00,LINKUSDT,-0.027896161071159553,-0.01289811267977714,YFIUSDT,0.04853618829502504,-0.026876259250617762,20,0.026876259250617762,0.013978146570840622,0.43469886447773665,-0.5653561219913674
2020-11-08 19:00:00+00:00,XRPUSDT,0.008988218146483762,-0.0009447703027199994,RSRUSDT,0.05751848808545601,0.002842928216062468,20,-0.002842928216062468,-0.0037876985187824674,0.4309111659589542,-0.5691433413918807
2020-11-08 20:00:00+00:00,YFIUSDT,-0.024520114561663253,-0.02764825772518087,DOTUSDT,0.0005003097155380498,-0.006009587815675399,20,0.006009587815675399,-0.02163866990950547,0.4092724960494487,-0.5907792741558547
2020-11-08 21:00:00+00:00,UNIUSDT,-0.008650045011546426,0.03419019423785108,SUSHIUSDT,0.0066006600660066805,0.004702194357366851,20,-0.004702194357366851,0.029487999880484228,0.43876049592993294,-0.5612950043081055
2020-11-08 22:00:00+00:00,UNIUSDT,-0.02262318382817441,0.0002792808518066181,YFIUSDT,0.05269337932864526,-0.003955620574237484,20,0.003955620574237484,0.004234901426044102,0.44299539735597704,-0.5570606385684767
2020-11-08 23:00:00+00:00,YFIUSDT,-0.028640609124970906,0.0043122021089083695,UNIUSDT,0.030620076752171377,-0.004432345653160308,20,0.004432345653160308,0.008744547762068677,0.4517399451180457,-0.548317196932613
2020-11-09 00:00:00+00:00,TRXUSDT,0.003208985158443589,-0.00314218381775333,RSRUSDT,0.021739130434782483,-0.018617021276595702,20,0.018617021276595702,0.015474837458842372,0.4672147825768881,-0.5328443169361461
2020-11-09 01:00:00+00:00,SUSHIUSDT,-0.014516129032258074,-0.02631578947368418,RSRUSDT,0.004559270516717451,-0.02371273712737132,20,0.02371273712737132,-0.002603052346312862,0.4646117302305752,-0.535447040013926
2020-11-09 02:00:00+00:00,YFIUSDT,-0.02258031903754365,-0.018270983215059378,DOTUSDT,0.0005413930277993195,-0.002726714990115786,20,0.002726714990115786,-0.015544268224943592,0.44906746200563163,-0.5509893419939713
2020-11-09 03:00:00+00:00,SUSHIUSDT,-0.008319467554076532,-0.009569377990430672,YFIUSDT,0.011951790921603811,0.0011695509589071396,20,-0.0011695509589071396,-0.010738928949337812,0.4383285330562938,-0.5617269125413599
2020-11-09 04:00:00+00:00,XRPUSDT,0.0025479735647742086,0.0036926742108396304,YFIUSDT,0.03315256355780627,0.020753434179465957,20,-0.020753434179465957,-0.017060759968626327,0.4212677730876675,-0.5787855144391294
2020-11-09 05:00:00+00:00,RSRUSDT,-0.02124430955993939,-0.01308539944903575,VETUSDT,-0.0007478732354865292,-0.01119985311668048,20,0.01119985311668048,-0.0018855463323552701,0.4193822267553122,-0.5806708222626142
2020-11-09 06:00:00+00:00,LINKUSDT,-0.012371065360184508,-0.012056002074150918,SUSHIUSDT,0.0016750418760469454,-0.012987012987012991,20,0.012987012987012991,0.0009310109128620736,0.4203132376681743,-0.5797399291163419
2020-11-09 07:00:00+00:00,DOTUSDT,-0.0003988176230468321,0.0060203156597939955,SUSHIUSDT,0.02006688963210701,0.019736842105263275,20,-0.019736842105263275,-0.01371652644546928,0.406596711222705,-0.593454720513898
2020-11-09 08:00:00+00:00,XRPUSDT,-0.0004370108458146005,-0.0023432225267089324,UNIUSDT,0.03719740208620337,0.011357289145410565,20,-0.011357289145410565,-0.013700511672119497,0.3928961995505855,-0.6071534991638652
2020-11-09 09:00:00+00:00,TRXUSDT,0.003951007506914239,0.00908731726590295,YFIUSDT,0.07733639727624486,0.032485639281617074,20,-0.032485639281617074,-0.023398322015714124,0.3694978775348714,-0.6305488614499464
2020-11-09 10:00:00+00:00,DOGEUSDT,-0.0038074318140215446,0.008698803914461761,THETAUSDT,0.014346504559270556,0.00020174744323897542,20,-0.00020174744323897542,0.008497056471222786,0.3779949340060942,-0.6220528797989526
2020-11-09 11:00:00+00:00,YFIUSDT,-0.016356438869430612,-0.03878235839554722,RSRUSDT,0.01763409257898596,-0.02012072434607648,20,0.02012072434607648,-0.018661634049470743,0.35933329995662344,-0.6407121532778125
2020-11-09 12:00:00+00:00,YFIUSDT,-0.015237916058307155,-0.008939490396722594,BCHUSDT,0.0055462695638959225,0.0029046738843412356,20,-0.0029046738843412356,-0.01184416428106383,0.3474891356755596,-0.6525548193521256
2020-11-09 13:00:00+00:00,TRXUSDT,0.005900865460267468,-0.0071827613727054596,BCHUSDT,0.04359652436720829,-0.014443692168810807,20,0.014443692168810807,0.007260930796105347,0.35475006647166496,-0.645294807014704
2020-11-09 14:00:00+00:00,YFIUSDT,-0.021471503569184924,0.0034656964656964995,RSRUSDT,0.007194244604316724,-0.01230101302460207,20,0.01230101302460207,0.01576670949029857,0.37051677596196353,-0.6295300919066205
2020-11-09 15:00:00+00:00,SUSHIUSDT,-0.01078582434514641,0.013445378151260456,UNIUSDT,0.020289855072463725,0.021800766283524897,20,-0.021800766283524897,-0.00835538813226444,0.3621613878296991,-0.6378844231387435
2020-11-09 16:00:00+00:00,ADAUSDT,0.0002797463632973063,0.012815533980582439,YFIUSDT,0.039419974393500645,0.02037163978494627,20,-0.02037163978494627,-0.007556105804363833,0.35460528202533526,-0.6454395731467795
2020-11-09 17:00:00+00:00,UNIUSDT,-0.012466483267750794,-0.008267220286201526,RSRUSDT,0.03164556962025311,-0.01898305084745755,20,0.01898305084745755,0.010715830561256023,0.3653211125865913,-0.6347250980656828
2020-11-09 18:00:00+00:00,RSRUSDT,-0.04089979550102263,-0.004837595024188013,DOGEUSDT,-0.0002203452074918122,-0.0036627326205186383,20,0.0036627326205186383,-0.0011748624036693744,0.3641462501829219,-0.6358998118571966
2020-11-09 19:00:00+00:00,SUSHIUSDT,-0.006230529595015577,-0.0033222591362126463,DOTUSDT,0.011367063353979745,-0.0011197440585009044,20,0.0011197440585009044,-0.002202515077711742,0.36194373510521016,-0.6381020483316334
2020-11-09 20:00:00+00:00,YFIUSDT,-0.02764825772518087,-0.006701057113696285,SUSHIUSDT,0.0,0.008333333333333304,20,-0.008333333333333304,-0.015034390447029589,0.3469093446581806,-0.6531345370298585
2020-11-09 21:00:00+00:00,DOGEUSDT,-0.0013624981587861962,-0.004889884285181001,RSRUSDT,0.03497501784439683,-0.009027777777777746,20,0.009027777777777746,0.004137893492596745,0.3510472381507773,-0.6489971669528289
2020-11-09 22:00:00+00:00,VETUSDT,-0.005632543585158745,0.0002719361856418079,THETAUSDT,0.009740013067724318,0.0116465737039253,20,-0.0116465737039253,-0.011374637518283492,0.3396726006324938,-0.6603703656563246
2020-11-09 23:00:00+00:00,UNIUSDT,-0.004432345653160308,-0.0060025352322718994,RSRUSDT,0.04227304227304218,-0.016472203157172238,20,0.016472203157172238,0.010469667924900339,0.35014226855739417,-0.6499020220736733
2020-11-10 00:00:00+00:00,YFIUSDT,-0.020257107155661536,0.045771105728702466,VETUSDT,0.004130005386963509,0.05390957687777487,20,-0.05390957687777487,-0.008138471149072402,0.34200379740832176,-0.6580394637611369
2020-11-10 01:00:00+00:00,THETAUSDT,-0.03627945752013462,-0.01600620395502128,BCHUSDT,0.00026175073851097963,-0.0037351443123939676,20,0.0037351443123939676,-0.012271059642627313,0.32973273776569445,-0.6703089711976348
2020-11-10 02:00:00+00:00,YFIUSDT,-0.018270983215059378,0.02022349333268081,RSRUSDT,0.00346981263011803,0.0027247956403269047,20,-0.0027247956403269047,0.017498697692353904,0.34723143545804835,-0.6528124869723007
2020-11-10 03:00:00+00:00,UNIUSDT,-0.01301257517769272,0.016561571356092042,RSRUSDT,0.004149377593360981,0.014266304347826164,20,-0.014266304347826164,0.0022952670082658777,0.34952670246631423,-0.6505175102998022
2020-11-10 04:00:00+00:00,RSRUSDT,0.0,-0.012726054922973962,YFIUSDT,0.020753434179465957,0.03156885416287758,20,-0.03156885416287758,-0.04429490908585154,0.3052317933804627,-0.6948068163789543
2020-11-10 05:00:00+00:00,SUSHIUSDT,-0.022222222222222254,-0.027070063694267565,EOSUSDT,-0.005225653206650804,-0.0036839786969926624,20,0.0036839786969926624,-0.023386084997274903,0.2818457083831878,-0.7181899431944964
2020-11-10 06:00:00+00:00,RSRUSDT,-0.03558967201674812,0.026603001364256418,DOGEUSDT,3.688811833701955e-05,0.005928705440900739,20,-0.005928705440900739,0.02067429592335568,0.30252000430654347,-0.6975182624298791
2020-11-10 07:00:00+00:00,YFIUSDT,0.0017840135626925324,0.030320435576846272,RSRUSDT,0.02460202604920414,0.039867109634551534,20,-0.039867109634551534,-0.009546674057705262,0.2929733302488382,-0.7070637288978228
2020-11-10 08:00:00+00:00,XRPUSDT,-0.0023432225267089324,-0.0009970854425525033,YFIUSDT,0.024335775855759856,0.04103275862068978,20,-0.04103275862068978,-0.04202984406324228,0.2509434861855959,-0.749088256469786
2020-11-10 09:00:00+00:00,DOGEUSDT,-0.004976918638199712,-0.008532238902689393,RSRUSDT,0.03596614950634702,-0.01608751608751613,20,0.01608751608751613,0.007555277184826736,0.25849876337042266,-0.7415339349764722
2020-11-10 10:00:00+00:00,TRXUSDT,-0.0003915426781518905,-0.0008003201280512018,YFIUSDT,0.022049907208233188,0.012656422545924473,20,-0.012656422545924473,-0.013456742673975675,0.24504202069644698,-0.7549889754634267
2020-11-10 11:00:00+00:00,YFIUSDT,-0.03878235839554722,0.008812172336226665,BNBUSDT,-0.008059440559440634,-0.0013125355994324517,20,0.0013125355994324517,0.010124707935659116,0.2551667286321061,-0.7448655482349089
2020-11-10 12:00:00+00:00,RSRUSDT,-0.03011635865845308,0.015276893698281446,BCHUSDT,0.0029046738843412356,0.0013179827111677866,20,-0.0013179827111677866,0.01395891098711366,0.26912563961921976,-0.730908402955715
2020-11-10 13:00:00+00:00,RSRUSDT,-0.02470007057163015,-0.027586206896551668,ETHUSDT,-0.006291420383306434,-0.007980506996915104,20,0.007980506996915104,-0.019605699899636564,0.2495199397195832,-0.7505116228667896
2020-11-10 14:00:00+00:00,ETHUSDT,-0.013789063380122979,-0.0014647227167225996,YFIUSDT,0.0034656964656964995,-0.010721969436118806,20,0.010721969436118806,0.009257246719396206,0.2587771864389794,-0.7412555471265524
2020-11-10 15:00:00+00:00,DOGEUSDT,0.0016743563030212627,0.008266849572217572,RSRUSDT,0.03369963369963358,0.021456436931079237,20,-0.021456436931079237,-0.013189587358861665,0.24558759908011774,-0.754443466091735
2020-11-10 16:00:00+00:00,DOTUSDT,0.0007807476807202285,0.0033483934591658215,RSRUSDT,0.0453579021970234,0.08147676639083401,20,-0.08147676639083401,-0.07812837293166819,0.16745922614844955,-0.8325619563121393
2020-11-10 17:00:00+00:00,RSRUSDT,-0.01898305084745755,0.012948793407886905,DOTUSDT,0.010646597219035492,0.001394317584402005,20,-0.001394317584402005,0.0115544758234849,0.17901370197193445,-0.8210089420517727
2020-11-10 18:00:00+00:00,YFIUSDT,-0.008631328329089638,-0.016648717234039156,XLMUSDT,0.0057636887608067955,0.001629889669007012,20,-0.001629889669007012,-0.01827860690304617,0.16073509506888828,-0.8392852368345538
2020-11-10 19:00:00+00:00,LINKUSDT,-0.009100246017149538,-0.006041486404741225,YFIUSDT,0.0111621155184225,-0.011021878834806098,20,0.011021878834806098,0.004980392430064873,0.16571548749895315,-0.834305474390479
2020-11-10 20:00:00+00:00,RSRUSDT,-0.010309278350515538,0.04105571847507328,LINKUSDT,0.01217278117919296,0.016116109946998636,20,-0.016116109946998636,0.02493960852807464,0.1906550960270278,-0.8093690205543667
2020-11-10 21:00:00+00:00,YFIUSDT,-0.014417756948512661,0.03546022711777064,ZILUSDT,0.0015625000000001332,0.003937007874015741,20,-0.003937007874015741,0.031523219243754896,0.2221783152707827,-0.7778497887848442
2020-11-10 22:00:00+00:00,XLMUSDT,-0.0005016302984701682,-0.006979932693506052,RSRUSDT,0.021023125437981793,-0.006810442678774065,20,0.006810442678774065,-0.00016949001473198777,0.2220088252560507,-0.7780192573602346
2020-11-10 23:00:00+00:00,SUSHIUSDT,-0.01990049751243783,0.02080237741456159,XLMUSDT,0.00338770388958598,0.021338019329735003,20,-0.021338019329735003,-0.0005356419151734126,0.2214731833408773,-0.778554831520325
2020-11-11 00:00:00+00:00,EOSUSDT,0.002161729383506783,-0.00031688188227829706,VETUSDT,0.05390957687777487,-0.005304132089999136,20,0.005304132089999136,0.004987250207720839,0.22646043354859813,-0.7735682121660568
2020-11-11 01:00:00+00:00,THETAUSDT,-0.01600620395502128,-0.004118641463039641,SUSHIUSDT,0.024752475247524774,-0.012311901504788003,20,0.012311901504788003,0.008193260041748363,0.2346536935903465,-0.7653759885163419
2020-11-11 02:00:00+00:00,VETUSDT,-0.007896563693162051,0.003032140691328067,YFIUSDT,0.02022349333268081,-0.0030737541316046,20,0.0030737541316046,0.006105894822932667,0.24075958841327916,-0.7592708660478469
2020-11-11 03:00:00+00:00,TRXUSDT,0.0,-0.003578528827037797,YFIUSDT,0.05857842533870383,-0.009386904142207664,20,0.009386904142207664,0.005808375315169867,0.24656796372844902,-0.7534632254529073
