factor_time,long_return,short_asset_return,portfolio_return,short_return,equity,drawdown
2021-01-12 00:00:00+00:00,-0.018125835934016843,-0.004917445533591747,-0.013208390400425096,0.004917445533591747,0.9867916095995749,0.0
2021-01-12 01:00:00+00:00,0.017302084458364897,0.020500532481363187,-0.0031984480229982903,-0.020500532481363187,0.9835931615765766,-0.003241259848466016
2021-01-12 02:00:00+00:00,0.031233998975934263,0.017004946803763632,0.014229052172170631,-0.017004946803763632,0.9978222137487472,0.0
2021-01-12 03:00:00+00:00,0.014992416287481047,-0.0072107369123042275,0.022203153199785275,0.0072107369123042275,1.0200253669485324,0.0
2021-01-12 04:00:00+00:00,0.023463242127623518,0.015424545791620226,0.008038696336003293,-0.015424545791620226,1.028064063284536,0.0
2021-01-12 05:00:00+00:00,0.013020212004499099,0.017532029669588667,-0.004511817665089568,-0.017532029669588667,1.0235522456194461,-0.00438865419599932
2021-01-12 06:00:00+00:00,0.0,0.0041938125830840445,-0.0041938125830840445,-0.0041938125830840445,1.0193584330363623,-0.008467984203591516
2021-01-12 07:00:00+00:00,-0.02608063930257909,-0.025431598733454908,-0.0006490405691241818,0.025431598733454908,1.0187093924672381,-0.009099307281893343
2021-01-12 08:00:00+00:00,-0.006297229219143552,0.014132426066474801,-0.020429655285618353,-0.014132426066474801,0.9982797371816197,-0.028971274424046123
2021-01-12 09:00:00+00:00,-0.021500527018298077,-0.017898563268132328,-0.0036019637501657487,0.017898563268132328,0.9946777734314539,-0.0324749118711698
2021-01-12 10:00:00+00:00,0.011899495709103647,0.008719300547491038,0.003180195161612609,-0.008719300547491038,0.9978579685930665,-0.029381529585777666
2021-01-12 11:00:00+00:00,-0.015075019554860347,-0.015519125683060131,0.0004441061281997838,0.015519125683060131,0.9983020747212663,-0.02894954665391547
2021-01-12 12:00:00+00:00,-0.0517133441217118,-0.05960195530726253,0.007888611185550731,0.05960195530726253,1.006190685906817,-0.021276278550031336
2021-01-12 13:00:00+00:00,0.004571442807139947,0.002747935939520607,0.00182350686761934,-0.002747935939520607,1.0080141927744364,-0.01950254972053267
2021-01-12 14:00:00+00:00,0.012870746949707357,0.01381441425065888,-0.0009436673009515228,-0.01381441425065888,1.0070705254734849,-0.020420456818594834
2021-01-12 15:00:00+00:00,0.0219503266501464,0.04270001401148926,-0.02074968736134286,-0.04270001401148926,0.986320838112142,-0.04060371981005695
2021-01-12 16:00:00+00:00,0.0038633385964321754,-0.010132695699522909,0.013996034295955084,0.010132695699522909,1.000316872408097,-0.02698974885649641
2021-01-12 17:00:00+00:00,-0.010484927916120546,-0.0020568503880511457,-0.0084280775280694,0.0020568503880511457,0.9918887948800277,-0.035187756966168826
2021-01-12 18:00:00+00:00,0.0013245033112581073,-0.014959945951163012,0.01628444926242112,0.014959945951163012,1.0081732441424487,-0.019347840132198146
2021-01-12 19:00:00+00:00,0.009603080936704256,-0.0024250440917106264,0.012028125028414882,0.0024250440917106264,1.0202013691708638,-0.007648058515489553
2021-01-12 20:00:00+00:00,-0.0006554862103832493,0.006629834254143541,-0.00728532046452679,-0.006629834254143541,1.012916048706337,-0.01473450451113234
2021-01-12 21:00:00+00:00,-0.02081987766422233,-0.01687253848907999,-0.003947339175142339,0.01687253848907999,1.0089687095311946,-0.018574089334796984
2021-01-12 22:00:00+00:00,0.008239632175536027,0.007087350697942307,0.0011522814775937196,-0.007087350697942307,1.0101209910087883,-0.017453262803897474
2021-01-12 23:00:00+00:00,-0.036679990594874146,-0.023723251521159505,-0.01295673907371464,0.023723251521159505,0.9971642519350736,-0.030056309186356822
2021-01-13 00:00:00+00:00,0.027720724264009844,0.022914154149764165,0.0048065701142456785,-0.022914154149764165,1.0019708220493193,-0.02538094868509655
2021-01-13 01:00:00+00:00,-0.0026823402686747544,-0.00435869953554846,0.001676359266873706,0.00435869953554846,1.0036471813161931,-0.02375035062536268
2021-01-13 02:00:00+00:00,0.009710860495199203,0.008970862638151278,0.0007399978570479249,-0.008970862638151278,1.004387179173241,-0.023030553208571614
2021-01-13 03:00:00+00:00,-0.027007236388697398,0.0009454029780195938,-0.02795263936671699,-0.0009454029780195938,0.976434539806524,-0.05022014222835702
2021-01-13 04:00:00+00:00,0.012849964106245393,0.09090909090909083,-0.07805912680284544,-0.09090909090909083,0.8983754130036785,-0.1261484132287617
2021-01-13 05:00:00+00:00,0.01568811648661339,0.012618184403213162,0.0030699320834002286,-0.012618184403213162,0.9014453450870787,-0.12316228406323848
2021-01-13 06:00:00+00:00,0.027910728690508257,0.028731115186446665,-0.0008203864959384077,-0.028731115186446665,0.9006249585911403,-0.1239602756721635
2021-01-13 07:00:00+00:00,-0.004806881430257981,0.010572687224669641,-0.015379568654927622,-0.010572687224669641,0.8852453899362127,-0.13892001330348558
2021-01-13 08:00:00+00:00,-0.010943661632170532,0.006401400018421377,-0.01734506165059191,-0.006401400018421377,0.8679003282856208,-0.15579158995910436
2021-01-13 09:00:00+00:00,0.03910994097413889,0.009962617214982483,0.029147323759156407,-0.009962617214982483,0.8970476520447772,-0.12743992900712597
2021-01-13 10:00:00+00:00,-0.015182117634300774,-0.0025416780541130946,-0.012640439580187679,0.0025416780541130946,0.8844072124645895,-0.13973531023055197
2021-01-13 11:00:00+00:00,0.02559826565496537,0.013964558123530368,0.011633707531435,-0.013964558123530368,0.8960409199960245,-0.12841917931331437
2021-01-13 12:00:00+00:00,0.0005795421616923147,0.010407029318446837,-0.009827487156754522,-0.010407029318446837,0.88621343283927,-0.13797839600780415
2021-01-13 13:00:00+00:00,-0.012774900844632509,-0.017056396148555808,0.0042814953039232995,0.017056396148555808,0.8904949281431933,-0.13381377683976858
2021-01-13 14:00:00+00:00,0.0054328292183916105,0.03558718861209953,-0.03015435939370792,-0.03558718861209953,0.8603405687494854,-0.16314498339645778
2021-01-13 15:00:00+00:00,0.003821885703984229,-0.011166427586982941,0.01498831329096717,0.011166427586982941,0.8753288820404526,-0.14856582065140334
2021-01-13 16:00:00+00:00,-0.0018554150632217326,0.00522029651284206,-0.007075711576063792,-0.00522029651284206,0.8682531704643888,-0.15544837965600256
2021-01-13 17:00:00+00:00,0.030725919967826254,-0.002499310255286602,0.033225230223112856,0.002499310255286602,0.9014784006875016,-0.12313013081364688
2021-01-13 18:00:00+00:00,0.005070122578381131,0.0019523941232935105,0.0031177284550876205,-0.0019523941232935105,0.9045961291425892,-0.12009751002041846
2021-01-13 19:00:00+00:00,0.02447353443369371,0.007705273296412463,0.01676826113728125,-0.007705273296412463,0.9213643902798705,-0.1037869883942576
2021-01-13 20:00:00+00:00,0.020496624180215584,0.014126247159932603,0.00637037702028298,-0.014126247159932603,0.9277347673001535,-0.09759050974298522
2021-01-13 21:00:00+00:00,-0.007345642247369444,0.0013851105597242341,-0.008730752807093678,-0.0013851105597242341,0.9190040144930598,-0.1060829307106047
2021-01-13 22:00:00+00:00,0.023600000000000065,0.014356242691958121,0.009243757308041944,-0.014356242691958121,0.9282477718011017,-0.09709150922417586
2021-01-13 23:00:00+00:00,-0.012895662368112681,-0.0015482935828171618,-0.01134736878529552,0.0015482935828171618,0.9169004030158062,-0.10812911786214541
2021-01-14 00:00:00+00:00,-0.013295304958315102,0.035431512272367405,-0.048726817230682506,-0.035431512272367405,0.8681735857851237,-0.15552579183497783
2021-01-14 01:00:00+00:00,0.03115789473684205,-0.0021998614902024594,0.03335775622704451,0.0021998614902024594,0.9015313420121682,-0.12307863467974112
2021-01-14 02:00:00+00:00,-0.006022128771485669,-0.008774091349115554,0.002751962577629885,0.008774091349115554,0.9042833045897981,-0.12040179509754845
2021-01-14 03:00:00+00:00,0.013294474608751106,0.010858274218035646,0.0024362003907154595,-0.010858274218035646,0.9067195049805136,-0.11803209803515713
2021-01-14 04:00:00+00:00,-0.021667720629567233,-0.009009009009008917,-0.012658711620558316,0.009009009009008917,0.8940607933599553,-0.13034525250932028
2021-01-14 05:00:00+00:00,0.018955512572533806,0.026658090337335683,-0.007702577764801877,-0.026658090337335683,0.8863582155951534,-0.1378375655274343
2021-01-14 06:00:00+00:00,0.03473804100227795,0.01978493550560123,0.014953105496676722,-0.01978493550560123,0.9013113210918301,-0.1232926494753126
2021-01-14 07:00:00+00:00,-0.006684616098783902,-0.013577611233686837,0.006892995134902935,0.013577611233686837,0.908204316226733,-0.11658781912370908
2021-01-14 08:00:00+00:00,-0.006398625093868349,0.021488920482844343,-0.02788754557671269,-0.021488920482844343,0.8803167706500203,-0.1437140912819007
2021-01-14 09:00:00+00:00,0.022952043291659008,0.02382751899439106,-0.0008754757027320537,-0.02382751899439106,0.8794412949472883,-0.14456566827403394
2021-01-14 10:00:00+00:00,0.0049252097774534764,-0.007652238049140392,0.012577447826593868,0.007652238049140392,0.8920187427738822,-0.1323315592571206
2021-01-14 11:00:00+00:00,0.016088515287747684,-0.0035190002681748656,0.01960751555592255,0.0035190002681748656,0.9116262583298047,-0.11325928909792549
2021-01-14 12:00:00+00:00,-0.030839243225761703,-0.0025122813755140694,-0.028326961850247634,0.0025122813755140694,0.8832992964795571,-0.14081298235683248
2021-01-14 13:00:00+00:00,-0.0011502045186139176,-0.010996855749486723,0.009846651230872805,0.010996855749486723,0.8931459477104299,-0.13123512472856946
2021-01-14 14:00:00+00:00,-0.006903353057199135,-0.008401826484018105,0.0014984734268189692,0.008401826484018105,0.8946444211372488,-0.12977755658633572
2021-01-14 15:00:00+00:00,-0.032339449541284426,-0.03840899211327076,0.0060695425719863305,0.03840899211327076,0.9007139637092352,-0.12387370021322708
2021-01-14 16:00:00+00:00,-0.003161946659334558,-0.034060203839772485,0.030898257180437927,0.034060203839772485,0.9316122208896731,-0.0938189027702333
2021-01-14 17:00:00+00:00,0.0029173290937996033,-0.008637400927539174,0.011554730021338777,0.008637400927539174,0.9431669509110119,-0.08257959343728871
2021-01-14 18:00:00+00:00,0.0073315526246957585,0.02860368837034244,-0.02127213574564668,-0.02860368837034244,0.9218948151653652,-0.10327104303205903
2021-01-14 19:00:00+00:00,-0.03029858051884482,-0.01690901079532925,-0.01338956972351557,0.01690901079532925,0.9085052454418496,-0.11629510466566728
2021-01-14 20:00:00+00:00,-0.007350484463748641,0.014630671586243205,-0.021981156049991846,-0.014630671586243205,0.8865240893918578,-0.13767621974887012
2021-01-14 21:00:00+00:00,0.028846669726794394,0.0012355484952786266,0.027611121231515767,-0.0012355484952786266,0.9141352106233736,-0.1108188261120362
2021-01-14 22:00:00+00:00,0.13775554281495683,0.022509336832542637,0.1152462059824142,-0.022509336832542637,1.0293814166057877,0.0
2021-01-14 23:00:00+00:00,-0.016658440276406616,-0.001725720833592237,-0.01493271944281438,0.001725720833592237,1.0144486971629734,-0.01450649798211101
2021-01-15 00:00:00+00:00,0.009085205170033861,0.0,0.009085205170033861,-0.0,1.0235339023330072,-0.005680609906541512
2021-01-15 01:00:00+00:00,0.0016411561777807115,0.009186445016424738,-0.0075452888386440264,-0.009186445016424738,1.0159886134943632,-0.013010535157692127
2021-01-15 02:00:00+00:00,-0.028999394084574526,-0.011180532719500147,-0.01781886136507438,0.011180532719500147,0.9981697521292888,-0.030320796522064764
2021-01-15 03:00:00+00:00,-0.008822278911564618,0.0017815784785319977,-0.010603857390096616,-0.0017815784785319977,0.9875658947391922,-0.04062199024776958
2021-01-15 04:00:00+00:00,-0.009592100792956804,-0.009512064343163651,-8.003644979315272e-05,0.009512064343163651,0.987485858289399,-0.04069974223406159
2021-01-15 05:00:00+00:00,0.013255203071327548,0.022487359657005435,-0.009232156585677886,-0.022487359657005435,0.9782537017037212,-0.04966838732202061
2021-01-15 06:00:00+00:00,0.007284380176648009,0.030914200694329486,-0.023629820517681477,-0.030914200694329486,0.9546238811860397,-0.07262374685784445
2021-01-15 07:00:00+00:00,-0.010583707504810747,-0.007956365092073536,-0.0026273424127372103,0.007956365092073536,0.9519965387733025,-0.0751760975903848
2021-01-15 08:00:00+00:00,0.0142608462774505,0.014589200703369443,-0.00032835442591894193,-0.014589200703369443,0.9516681843473835,-0.07549507986519766
2021-01-15 09:00:00+00:00,0.0020771407083766125,-0.013512847068106626,0.015589987776483238,0.013512847068106626,0.9672581721238668,-0.06035007382080193
2021-01-15 10:00:00+00:00,0.004931918087273557,-0.018093989372714114,0.02302590745998767,0.018093989372714114,0.9902840795838544,-0.0379813899796736
2021-01-15 11:00:00+00:00,-0.018867193553386064,-0.0011189342678898928,-0.01774825928549617,0.0011189342678898928,0.9725358202983583,-0.055223064444730574
2021-01-15 12:00:00+00:00,0.006957973838018328,0.011309323460114262,-0.004351349622095935,-0.011309323460114262,0.9681844706762623,-0.05945021441256637
2021-01-15 13:00:00+00:00,-0.01858435681965087,-0.010394524275146755,-0.008189832544504116,0.010394524275146755,0.9599946381317582,-0.06740628629456002
2021-01-15 14:00:00+00:00,-0.05084854559570551,-0.032150375939849596,-0.018698169655855912,0.032150375939849596,0.9412964684759023,-0.08557075803867797
2021-01-15 15:00:00+00:00,0.061309468319815874,0.034733708236850847,0.026575760082965028,-0.034733708236850847,0.9678722285588673,-0.059753544269078196
2021-01-15 16:00:00+00:00,-0.032361698793292426,-0.03688440592609943,0.004522707132807002,0.03688440592609943,0.9723949356916743,-0.05535992781180832
2021-01-15 17:00:00+00:00,-0.0030219506525421824,-0.006504793869095193,0.003482843216553011,0.006504793869095193,0.9758777789082274,-0.051976494654410677
2021-01-15 18:00:00+00:00,-0.00841916841371304,-0.008979268453717104,0.0005601000400040634,0.008979268453717104,0.9764378789482314,-0.05143238143168427
2021-01-15 19:00:00+00:00,0.01413965388349503,0.009499424839511716,0.004640229043983313,-0.009499424839511716,0.9810781079922147,-0.046924597466355134
2021-01-15 20:00:00+00:00,0.007101086048454386,-0.0074499083781428554,0.014550994426597241,0.0074499083781428554,0.995629102418812,-0.03278892900385588
2021-01-15 21:00:00+00:00,-0.005324398335002423,0.04491939143399981,-0.050243789769002234,-0.04491939143399981,0.9453853126498097,-0.0815986208814038
2021-01-15 22:00:00+00:00,0.0038857923497268576,-0.0046938775510204644,0.008579669900747322,0.0046938775510204644,0.9539649825505571,-0.07326383868858222
2021-01-15 23:00:00+00:00,0.022204989013829612,0.00882568260079708,0.013379306413032532,-0.00882568260079708,0.9673442889635896,-0.06026641499586727
2021-01-16 00:00:00+00:00,-0.013881982986843733,0.0023761473862378146,-0.016258130373081547,-0.0023761473862378146,0.951086158590508,-0.07606049298368445
2021-01-16 01:00:00+00:00,-0.03693657650082394,-0.015692963752665157,-0.02124361274815878,0.015692963752665157,0.9298425458423493,-0.09669775377493328
