bin,n,x_lo,x_hi,x_mean,y_mean,y_sd,se,ci_lo,ci_hi
100,1997,-0.7246112393291214,-0.7181569501622069,-0.7214868567337408,-1.5659793482046806e-05,0.014321623480125764,0.00032048168796629766,,
101,1997,-0.7181569501622069,-0.7116606194642423,-0.7148949728895025,0.0003800567518678126,0.014573781176905496,0.0003261243390532925,,
102,1997,-0.7116606194642423,-0.7052475827688229,-0.7084546825091405,0.0001684395962268126,0.01292732335426033,0.0002892807798786727,,
103,1997,-0.7052475827688229,-0.698527772747795,-0.7019126963944986,-0.00034315355828645267,0.015933062890471507,0.00035654162369912033,,
104,1997,-0.698527772747795,-0.6922612122240658,-0.6953941572078487,-0.00023911177708422758,0.013823141191425947,0.00030932691591650086,,
105,1996,-0.6922612122240658,-0.6858837115111992,-0.6890450273377513,0.00027618504520580305,0.014525074151289313,0.0003251158103360823,,
106,1997,-0.6858837115111992,-0.6798249838441033,-0.6829253047393526,-0.0006345205536022958,0.014205071363111142,0.0003178735465604908,,
107,1997,-0.6798249838441033,-0.6736800806194482,-0.6767338807907484,8.829610643428511e-05,0.014358031035719906,0.0003212963969193524,,
108,1997,-0.6736800806194482,-0.6675079609930885,-0.6705571040052808,4.031665103394204e-05,0.013564058453611897,0.0003035292999372231,,
109,1997,-0.6675079609930885,-0.66116516450886,-0.6643616781679051,-8.073889890085596e-05,0.012758491111505442,0.000285502741570634,,
110,1997,-0.66116516450886,-0.6553553743379075,-0.6582953952567335,-2.0192226177196705e-05,0.01484898285659951,0.0003322826561576271,,
111,1997,-0.6553553743379075,-0.649438413672322,-0.652452872466619,-9.196701923148547e-05,0.014357855341003452,0.0003212924653162507,,
112,1997,-0.649438413672322,-0.6436436800433866,-0.6465303996019657,0.0002618427291691902,0.013988304901205065,0.00031302286174095587,,
113,1997,-0.6436436800433866,-0.6375301681686746,-0.6405978789204987,5.418799792147503e-05,0.013375458288785766,0.00029930890556237604,,
114,1997,-0.6375301681686746,-0.6316013237334585,-0.6345968734993116,-0.0002657456617617953,0.013090938093178343,0.0002929420636554299,,
115,1996,-0.6316013237334585,-0.6257502696762232,-0.6286751565234472,-0.00040766234999941144,0.02388139180428416,0.0005345389612151571,,
116,1997,-0.6257502696762232,-0.6201807391544151,-0.623008818702518,-0.00037186027927990303,0.014194785228338737,0.0003176433688966887,,
117,1997,-0.6201807391544151,-0.6144163940679208,-0.6173071006373972,-1.0108539650440113e-06,0.014168140480166643,0.0003170471268657849,,
118,1997,-0.6144163940679208,-0.6087700111838201,-0.6115686302584563,-7.52595679889834e-05,0.01400302158692809,0.00031335218392208495,,
119,1997,-0.6087700111838201,-0.6032826964385887,-0.6060397441802725,0.0006239195877174146,0.01439658972084314,0.0003221592427071364,,
120,1997,-0.6032826964385887,-0.5976419264690367,-0.6004364948512854,0.00033052545684143043,0.015109527157716377,0.00033811297822466127,,
121,1997,-0.5976419264690367,-0.592162048731341,-0.5948835117276089,0.0001861364743964042,0.013693568253388388,0.0003064274014896166,,
122,1997,-0.592162048731341,-0.5868365484364488,-0.5894987653954131,0.00029829841840290435,0.01407276322624758,0.0003149128253061894,,
123,1997,-0.5868365484364488,-0.5812897582113644,-0.5840829730543194,-0.00042612799279973754,0.01346186088166358,0.0003012423769211625,,
124,1996,-0.5812897582113644,-0.5757249820364717,-0.5785437598467,0.00016833233898215147,0.014821880381595308,0.00033175924616805474,,
125,1997,-0.5757249820364717,-0.5702072075926737,-0.5729512478796676,-0.00014299628068808608,0.013129352357475891,0.0002938016776706389,,
126,1997,-0.5702072075926737,-0.5647396838531779,-0.5674633999675385,0.0004502935674693914,0.012357034950802169,0.0002765191687092753,,
127,1997,-0.5647396838531779,-0.5593187516763444,-0.5620080736350463,-0.00026490851996643173,0.015059728792101067,0.000336998616833126,,
128,1997,-0.5593187516763444,-0.5538874984686722,-0.556583028668142,4.699928339467555e-05,0.014802333812767533,0.0003312387686172213,,
129,1997,-0.5538874984686722,-0.5486574123567566,-0.5512900320306653,0.00021000281077509445,0.013019378265128377,0.0002913407358090544,,
130,1997,-0.5486574123567566,-0.5434984204890982,-0.5460777728594917,-3.1620532767225116e-06,0.014175818380699477,0.0003172189388482891,,
131,1997,-0.5434984204890982,-0.538175886853675,-0.5408123403918338,2.6096202931440212e-05,0.013999710872885531,0.00031327809852064943,,
