bin,n,x_lo,x_hi,x_mean,y_mean,y_sd,se,ci_lo,ci_hi
123,1997,-0.5715862804140925,-0.565909252398468,-0.5688042847263562,0.00017756515274064,0.01437918941762403,0.0003217698679582105,,
124,1996,-0.565909252398468,-0.5600758933297567,-0.5629829485218958,0.0006952569727976023,0.017519670395109172,0.0003921440798167212,,
125,1997,-0.5600758933297567,-0.5541582520437106,-0.5570974369047301,0.00048187603209964765,0.015073644802618401,0.00033731002192952033,,
126,1997,-0.5541582520437106,-0.548300657327018,-0.5512287958852695,-5.099559900340926e-05,0.013706911524107102,0.0003067259901188218,,
127,1997,-0.548300657327018,-0.542522548483333,-0.5454660886034257,-0.00025322806207700096,0.013582564957559906,0.00030394342865886165,,
128,1996,-0.542522548483333,-0.5367249188284405,-0.5396178808533463,0.000151344947649223,0.015042690171778623,0.0003367016480530886,,
129,1997,-0.5367249188284405,-0.5309913976763155,-0.5338592323731557,-1.5957448026595498e-05,0.013377341065873181,0.00029935103734861357,,
130,1997,-0.5309913976763155,-0.5250634753103478,-0.528030898489341,0.0003003228341508325,0.013461011688790688,0.00030122337413382547,,
131,1997,-0.5250634753103478,-0.519217092300502,-0.5221335531137182,0.0004094785174097555,0.013479752499905554,0.0003016427460568679,,
132,1996,-0.519217092300502,-0.5135221047138093,-0.5163897423039177,-0.00014654521393460282,0.012472895167041722,0.0002791817361641367,,
133,1997,-0.5135221047138093,-0.5079640050321698,-0.5107585453879199,0.0004375957946506076,0.012519605452125437,0.00028015708509144453,,
134,1997,-0.5079640050321698,-0.5024941287644631,-0.5052429752835486,-0.00015421416124166066,0.01383136770758905,0.00030951100452836054,,
135,1997,-0.5024941287644631,-0.4966635534792715,-0.4995437688153201,-0.00021362061882956068,0.013726606518371738,0.0003071667142458858,,
136,1996,-0.4966635534792715,-0.49105386306954923,-0.49380298247127075,0.0002225719158400903,0.013674240328406513,0.0003060715338727271,,
137,1997,-0.49105386306954923,-0.4855937138592327,-0.4882297346273943,0.00018634282473757396,0.014638096661943701,0.00032756355683722727,,
138,1997,-0.4855937138592327,-0.48010228038665864,-0.48285340549929523,0.00011264103888763287,0.014730445879696845,0.0003296300986108583,,
139,1997,-0.48010228038665864,-0.4745691079570913,-0.4773019755507092,-7.263951658673452e-05,0.014643682152393495,0.00032768854597759633,,
140,1996,-0.4745691079570913,-0.4688824333899492,-0.4717056216079916,3.8672002335551876e-05,0.01376099537669059,0.00030801337854283645,,
141,1997,-0.4688824333899492,-0.4632938821600482,-0.46609851629473215,-2.362435748596525e-05,0.01462020279965002,0.00032716313748532396,,
142,1997,-0.4632938821600482,-0.45788640255916285,-0.4605866049083863,-6.327188842092341e-07,0.01393575587661168,0.000311846947562927,,
143,1997,-0.45788640255916285,-0.4524488002797316,-0.4551479436740463,0.00045642837373604297,0.014298916889379207,0.0003199735719317912,,
144,1996,-0.4524488002797316,-0.4471056770431148,-0.44978337008748215,0.0006560440664920839,0.016920849802553824,0.0003787406341498167,,
145,1997,-0.4471056770431148,-0.4418177881008618,-0.4445227711081247,0.00020537630258014023,0.013450747710029418,0.0003009936922654796,,
146,1997,-0.4418177881008618,-0.4364093002310879,-0.43911799820601005,8.612450558132379e-05,0.013959985923507823,0.00031238915469046074,,
147,1997,-0.4364093002310879,-0.4310590834085131,-0.43378891524160446,-0.00043900544766897726,0.013755954679374831,0.0003078234518140833,,
148,1996,-0.4310590834085131,-0.42584448724679386,-0.4284222342331702,0.00011904168139675835,0.015006637991059791,0.00033589468942233036,,
149,1997,-0.42584448724679386,-0.4205373861721964,-0.4232100671658433,-0.00012407516686636165,0.014653305343579686,0.000327903888641733,,
150,1997,-0.4205373861721964,-0.4154316942927276,-0.4179464555370228,0.00020139323443951109,0.01370169907679172,0.00030660934873969414,,
151,1997,-0.4154316942927276,-0.4102735023411504,-0.41289220414794936,0.00019111870764742804,0.014930803420697365,0.0003341135933086298,,
152,1996,-0.4102735023411504,-0.4051146783323539,-0.40767328564310834,-2.4363243423571403e-06,0.01400253792695189,0.0003134198433319938,,
153,1997,-0.4051146783323539,-0.39990389863856735,-0.40248297156931945,0.0004022748041939565,0.01446637364160564,0.00032372083024292855,,
154,1997,-0.39990389863856735,-0.3945450713225941,-0.39722246838695285,-1.4663831722547867e-05,0.013501578080514418,0.00030213114731417504,,
155,1997,-0.3945450713225941,-0.38928278663076615,-0.3919455691506402,0.00041561706616003585,0.014926044184833983,0.00033400709365479913,,
156,1996,-0.38928278663076615,-0.3839572936459111,-0.38665501062450475,0.0002734707063177535,0.016942840081206226,0.000379232844185313,,
157,1997,-0.3839572936459111,-0.3788851891412271,-0.38146382494177583,0.0001738867436520221,0.013258925013446806,0.0002967011857855855,,
158,1997,-0.3788851891412271,-0.3737408364417931,-0.37638009063489214,-6.919153700614213e-05,0.013720045122656885,0.00030701988681552993,,
159,1997,-0.3737408364417931,-0.36846495605722834,-0.37107672921533735,-0.00011098220130905574,0.014389166342996328,0.000321993126298193,,
160,1996,-0.36846495605722834,-0.36331272391508174,-0.36592141196477396,0.0005411034255042237,0.013713317601795647,0.00030694620337673825,,
161,1997,-0.36331272391508174,-0.3582882983643766,-0.3608080977302322,-0.00010748586012440798,0.013296262257664402,0.0002975366988171542,,
162,1997,-0.3582882983643766,-0.35330966210490433,-0.3558236923802073,9.281846553074925e-05,0.013786324042184139,0.0003085030412942211,,
163,1997,-0.35330966210490433,-0.34833790042203844,-0.3508059764565755,5.420458409090053e-05,0.014270365954319743,0.00031933467426257297,,
164,1996,-0.34833790042203844,-0.3434497309891777,-0.34587351815159706,0.00012802386729171756,0.0128526409757589,0.00028768161472151097,,
165,1997,-0.3434497309891777,-0.3383721321148362,-0.3409387233546026,0.0007919669070680296,0.014884098006836129,0.00033306844434963185,,
166,1997,-0.3383721321148362,-0.33318909752180365,-0.3357213097746416,0.00020736032734833233,0.014060528258777655,0.0003146390376987708,,
167,1997,-0.33318909752180365,-0.32830424922132934,-0.33071548425297204,2.064080553185334e-05,0.013227819435909591,0.0002960051216830676,,
168,1996,-0.32830424922132934,-0.3234070700415892,-0.3258636704045824,0.0006048311993113618,0.016109509894402737,0.0003605803529044966,,
169,1997,-0.3234070700415892,-0.31869087070492863,-0.32110144940116186,8.408432863708826e-05,0.012706918800850679,0.0002843486837786597,,
170,1997,-0.31869087070492863,-0.31367759653420085,-0.31621536235730796,4.360222869705557e-05,0.013519999761843463,0.00030254337792027234,,
171,1997,-0.31367759653420085,-0.30879731860341036,-0.3112577544628242,0.0020839755941353412,0.06481910643841692,0.00145048755629404,,
172,1996,-0.30879731860341036,-0.30387688181378647,-0.30630172060381006,2.9386009082555498e-05,0.013614734409946878,0.0003047396084933252,,
173,1997,-0.30387688181378647,-0.29894602356227706,-0.30143259395037325,-0.00012209443719055503,0.01454639430613374,0.0003255114901967905,,
174,1997,-0.29894602356227706,-0.2940808468810668,-0.296552949133321,-0.00024926856031821785,0.015838647608335556,0.00035442884863344894,,
175,1997,-0.2940808468810668,-0.289232884336826,-0.29163704473167207,0.0007271657594890969,0.013520021091659645,0.0003025438552275765,,
176,1996,-0.289232884336826,-0.2844734437960192,-0.2868690479478222,0.0001696783626841251,0.013483399850536497,0.0003017999373244831,,
177,1997,-0.2844734437960192,-0.279490034375498,-0.2819524408743796,-6.549152321281337e-05,0.01428575113808383,0.0003196789557380096,,
178,1997,-0.279490034375498,-0.2746056289599424,-0.2770444672264063,4.336641532908879e-05,0.01487512984666178,0.0003328677596217715,,
179,1997,-0.2746056289599424,-0.269535648004226,-0.272128513293476,-0.00012704390879938256,0.015037107068810522,0.0003364923999175004,,
180,1996,-0.269535648004226,-0.2646098188397874,-0.2670442674778663,0.0005409624263000144,0.01819443468751148,0.0004072473789410673,,
181,1997,-0.2646098188397874,-0.25990122153960443,-0.26222312929592684,-0.0003464628254288705,0.012169168198426025,0.0002723151862489206,,
182,1997,-0.25990122153960443,-0.25504835350856897,-0.2574608848909246,-0.00028372240213470366,0.01252337566711391,0.0002802414529611332,,
183,1997,-0.25504835350856897,-0.2504044030449096,-0.252692025078393,4.434221279732169e-06,0.013809428255725979,0.0003090200551205724,,
184,1996,-0.2504044030449096,-0.24571720446097464,-0.2480288424850127,-0.00011625638790484742,0.012605471271034492,0.00028214919691730493,,
185,1997,-0.24571720446097464,-0.24104809828195736,-0.24338771173636667,0.0002851374630066629,0.014074243214892227,0.00031494594370646477,,
186,1997,-0.24104809828195736,-0.23605088120520115,-0.23854873824270567,0.00013086627496786127,0.014469686595199198,0.00032379496575984744,,
187,1997,-0.23605088120520115,-0.23122797002102335,-0.23360190231882397,0.0002926088198940287,0.013318053042912222,0.0002980243214423422,,
188,1996,-0.23122797002102335,-0.2265735541884746,-0.2288980862632353,-0.0001230161147253172,0.01516671668627844,0.00033947774271152366,,
189,1997,-0.2265735541884746,-0.22196442341195885,-0.2242825635743442,0.000455492574403386,0.012762630904145516,0.0002855953796528292,,
190,1997,-0.22196442341195885,-0.2171565480029937,-0.21955641293425568,0.00017764337293398025,0.01366501753667053,0.0003057885087063309,,
191,1997,-0.2171565480029937,-0.21247512220246642,-0.21480434266834775,0.00020405134784743194,0.013816560805976761,0.0003091796635439503,,
192,1996,-0.21247512220246642,-0.20787974460630368,-0.21015088381886873,-5.311661998095058e-06,0.012290374775205153,0.00027509636871769663,,
193,1997,-0.20787974460630368,-0.20322370464062148,-0.20553306383298955,0.00037655654904529003,0.014232580326230133,0.0003184891275347296,,
194,1997,-0.20322370464062148,-0.19851730448460875,-0.200891604723491,0.00013670720708595268,0.017729895653666467,0.00039675019347062577,,
195,1997,-0.19851730448460875,-0.19382121501176017,-0.1961770567966171,9.96949142865026e-05,0.014204685502929384,0.0003178649119861676,,
196,1996,-0.19382121501176017,-0.18892118508118727,-0.1913900027143933,0.0003822418227666935,0.015079926696259969,0.0003375351159379859,,
197,1997,-0.18892118508118727,-0.18417457032079493,-0.18648553440371066,-0.0001695854574787222,0.012495978042731622,0.000279628363466043,,
198,1997,-0.18417457032079493,-0.17969116433629845,-0.18195076395919238,0.00048227119846653963,0.014674674668713434,0.0003283820800562097,,
199,1997,-0.17969116433629845,-0.17486531712548406,-0.1772796552490229,-0.00047722646953115113,0.014965505781775143,0.00033489014432395677,,
200,1996,-0.17486531712548406,-0.17014612665583745,-0.1724881340600003,5.883139526222387e-05,0.01296082113569262,0.00029010301925224216,,
201,1997,-0.17014612665583745,-0.16555110312224275,-0.16783880551639374,-1.592665950479551e-05,0.012945210489009628,0.00028968104868515895,,
202,1997,-0.16555110312224275,-0.16074317641775282,-0.1630820451984422,3.6073688770736665e-05,0.01353258797481067,0.00030282507026791773,,
203,1997,-0.16074317641775282,-0.15620535999590232,-0.15844268195252675,-3.169271667263426e-05,0.01285943514265232,0.0002877616135160504,,
204,1996,-0.15620535999590232,-0.15150281831757045,-0.1538473709464804,-0.0003421577830481799,0.014533165724461795,0.0003252969246175975,,
205,1997,-0.15150281831757045,-0.14685218636071098,-0.14908930851776644,-0.0003325987269361728,0.013740044620919363,0.00030746742497141934,,
206,1997,-0.14685218636071098,-0.14218731221187247,-0.14451075542949815,-3.155197685705643e-06,0.011449009859393029,0.0002561998652158981,,
207,1997,-0.14218731221187247,-0.13763046191133294,-0.13989649327155773,0.0002104741389904533,0.013286043440998948,0.0002973080275622153,,
208,1996,-0.13763046191133294,-0.1329444250135,-0.13525304527255447,-0.00026794732838503264,0.014392105733080926,0.00032213956838477435,,
209,1997,-0.1329444250135,-0.12830744286565418,-0.13059724564499273,2.8546142642111655e-05,0.013467164601972626,0.00030136106075889243,,
210,1997,-0.12830744286565418,-0.1236252436167262,-0.12597808804640442,0.0003287863785488228,0.012576780185590235,0.0002814365109271571,,
